regime,seed,round,stage_index,stage,status,candidate_clients,accepted_clients,detail_json
TON_IoT-calibrated,211,2,4,Fuse,ok,17,16,"{""fused_sha256"":""21549620d091e1b1fc4ccbe3a4160aed50cf1cdade893b5ceddcb14853999f2a""}"
TON_IoT-calibrated,211,2,5,Policy,ok,17,16,"{""decision"":""review"",""incident_risk"":0.9877552798983146,""reason"":""human_review_required"",""true_class"":1}"
TON_IoT-calibrated,211,2,6,Commit,ok,17,16,"{""commit_latency_ms"":365.0,""commit_status"":""committed"",""receipt_sha256"":""8a2c0579a3f6eb6c2a19ab64faa61c4e5bec2c3e654e4d1a4179bb3fabbd552e""}"
TON_IoT-calibrated,211,3,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,8,9,11,12,13,14,15,16,17,18,19]}"
TON_IoT-calibrated,211,3,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""f46a6735de96ed5323b65338ed78907b615d2ac7161a866f68dcb46676bcce72""}"
TON_IoT-calibrated,211,3,3,TrustFilter,ok,18,17,"{""accepted_client_ids"":[0,1,2,3,4,5,6,8,9,11,12,13,14,15,16,18,19],""quorum"":7,""threshold"":0.43}"
TON_IoT-calibrated,211,3,4,Fuse,ok,18,17,"{""fused_sha256"":""aee47e1723b96386a1f889dd9f740ec41ea5d848fd0b016dd00e98b7abe02729""}"
TON_IoT-calibrated,211,3,5,Policy,ok,18,17,"{""decision"":""review"",""incident_risk"":0.49860773713116746,""reason"":""human_review_required"",""true_class"":0}"
TON_IoT-calibrated,211,3,6,Commit,ok,18,17,"{""commit_latency_ms"":375.0,""commit_status"":""committed"",""receipt_sha256"":""9b04375094827b520134877b453043c70ce2463b50124b648de19c2cf33c220f""}"
TON_IoT-calibrated,211,4,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,5,6,7,8,9,10,12,13,14,15,16,17,18,19]}"
TON_IoT-calibrated,211,4,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""6364e00dcb5e0857ad3b368cbfe442b05f84a7c71a27213dc8ed43e7a22afbeb""}"
TON_IoT-calibrated,211,4,3,TrustFilter,ok,18,16,"{""accepted_client_ids"":[0,1,2,3,5,6,7,8,9,12,13,14,15,16,18,19],""quorum"":7,""threshold"":0.43}"
TON_IoT-calibrated,211,4,4,Fuse,ok,18,16,"{""fused_sha256"":""1547e46ae679c8da51ff8011e89417a184e8d4e0c8fd01bd1c8213918b320414""}"
TON_IoT-calibrated,211,4,5,Policy,ok,18,16,"{""decision"":""review"",""incident_risk"":0.9912744578873715,""reason"":""human_review_required"",""true_class"":1}"
TON_IoT-calibrated,211,4,6,Commit,ok,18,16,"{""commit_latency_ms"":365.0,""commit_status"":""committed"",""receipt_sha256"":""5665a4b1b1acf065b8e6edae77f16f42a0379021f5e4aa5ad5c4e230960e9dd0""}"
TON_IoT-calibrated,211,5,1,Schedule,ok,19,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19]}"
TON_IoT-calibrated,211,5,2,ProvisionalReference,ok,19,0,"{""reference_sha256"":""c2e7956f8a3b5bb9c06763a6e74cbcc3ba8c73856c1187b9e120ed45bc20c9a0""}"
TON_IoT-calibrated,211,5,3,TrustFilter,ok,19,17,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,18,19],""quorum"":7,""threshold"":0.43}"
TON_IoT-calibrated,211,5,4,Fuse,ok,19,17,"{""fused_sha256"":""15dab6406c0259c034830a4584385dfd09d5574049b8fd396868acfe235746c9""}"
TON_IoT-calibrated,211,5,5,Policy,ok,19,17,"{""decision"":""deny"",""incident_risk"":0.9956326412084604,""reason"":""risk_exceeds_role_clearance"",""true_class"":4}"
TON_IoT-calibrated,211,5,6,Commit,ok,19,17,"{""commit_latency_ms"":375.0,""commit_status"":""committed"",""receipt_sha256"":""e3e9e1c6a8d54cba5da7933f6d3595c26512a5105c6990a0d57f615d3bd7e2ef""}"
TON_IoT-calibrated,211,6,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,6,7,8,9,10,11,12,13,15,16,17,18,19]}"
TON_IoT-calibrated,211,6,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""eb0936ab7c112ef9241d7e81ed47e3348ee855527d07228e16d9d5d0d35f9d78""}"
TON_IoT-calibrated,211,6,3,TrustFilter,ok,18,16,"{""accepted_client_ids"":[0,1,2,3,4,6,7,8,9,11,12,13,15,16,18,19],""quorum"":7,""threshold"":0.43}"
TON_IoT-calibrated,211,6,4,Fuse,ok,18,16,"{""fused_sha256"":""932e626d12bb44fbdb69ac8880fa883b47ec060f8245291abc59e28ea3c45633""}"
TON_IoT-calibrated,211,6,5,Policy,ok,18,16,"{""decision"":""review"",""incident_risk"":0.997132414029201,""reason"":""human_review_required"",""true_class"":1}"
TON_IoT-calibrated,211,6,6,Commit,ok,18,16,"{""commit_latency_ms"":365.0,""commit_status"":""committed"",""receipt_sha256"":""37f14ad1457aced33592c2ede56f23f9c4d26a195f6f53b1b28a956706cb6690""}"
TON_IoT-calibrated,211,7,1,Schedule,ok,19,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19]}"
TON_IoT-calibrated,211,7,2,ProvisionalReference,ok,19,0,"{""reference_sha256"":""cb90328cc0f90d250c27e865b18c0a714ca84343cf29cbdadd5c3163408daac2""}"
TON_IoT-calibrated,211,7,3,TrustFilter,ok,19,17,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,19],""quorum"":7,""threshold"":0.43}"
TON_IoT-calibrated,211,7,4,Fuse,ok,19,17,"{""fused_sha256"":""a5aa58f5a8c802ab5439be1bbbbd7ec3be0932b9a782b02d5ef0d78166a046fd""}"
TON_IoT-calibrated,211,7,5,Policy,ok,19,17,"{""decision"":""review"",""incident_risk"":0.9960124435524161,""reason"":""human_review_required"",""true_class"":4}"
TON_IoT-calibrated,211,7,6,Commit,ok,19,17,"{""commit_latency_ms"":375.0,""commit_status"":""committed"",""receipt_sha256"":""d3590a8e242d04404e55cee10791e25ce44c0580631c9325723c757b33d06e72""}"
TON_IoT-calibrated,211,8,1,Schedule,ok,19,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19]}"
TON_IoT-calibrated,211,8,2,ProvisionalReference,ok,19,0,"{""reference_sha256"":""db0d9d7aee5af98b327a350e7d8ba570d474af9d9d306a7b74ec65fb1e827b84""}"
TON_IoT-calibrated,211,8,3,TrustFilter,ok,19,18,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,18,19],""quorum"":7,""threshold"":0.43}"
TON_IoT-calibrated,211,8,4,Fuse,ok,19,18,"{""fused_sha256"":""a013a77f4d537298adaf734998415ed4b1d306c003e2afe25453a6497efb4dbd""}"
TON_IoT-calibrated,211,8,5,Policy,ok,19,18,"{""decision"":""review"",""incident_risk"":0.9999294443061536,""reason"":""human_review_required"",""true_class"":3}"
TON_IoT-calibrated,211,8,6,Commit,ok,19,18,"{""commit_latency_ms"":385.0,""commit_status"":""committed"",""receipt_sha256"":""1a47ce33d54bbb5dedaa2c9bf191315750ee230af6b92253f755c0056f2d1d49""}"
TON_IoT-calibrated,211,9,1,Schedule,ok,20,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]}"
TON_IoT-calibrated,211,9,2,ProvisionalReference,ok,20,0,"{""reference_sha256"":""4e8e16f5e47b4f1783c269568de1386bfa6aebaf6fc6bfa191233c5b560e8dad""}"
TON_IoT-calibrated,211,9,3,TrustFilter,ok,20,18,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,18,19],""quorum"":7,""threshold"":0.43}"
TON_IoT-calibrated,211,9,4,Fuse,ok,20,18,"{""fused_sha256"":""d29ba36b11ee794341ffde5ddba9a96a255aeca37fe19c7d612473a1985c37a7""}"
TON_IoT-calibrated,211,9,5,Policy,ok,20,18,"{""decision"":""allow"",""incident_risk"":0.060128560794994845,""reason"":""within_policy"",""true_class"":0}"
TON_IoT-calibrated,211,9,6,Commit,ok,20,18,"{""commit_latency_ms"":385.0,""commit_status"":""committed"",""receipt_sha256"":""565e20ea3eab52514de0ef13237a2a9e10e3653c0b3c139e5f4829c710611e56""}"
TON_IoT-calibrated,211,10,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19]}"
TON_IoT-calibrated,211,10,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""619f45cd858f8293ee105a94788e43119a9c7f87ffea9175a19d6f9f8a796516""}"
TON_IoT-calibrated,211,10,3,TrustFilter,ok,18,16,"{""accepted_client_ids"":[0,1,2,4,5,6,7,8,11,12,13,14,15,16,18,19],""quorum"":7,""threshold"":0.43}"
TON_IoT-calibrated,211,10,4,Fuse,ok,18,16,"{""fused_sha256"":""0fc4faf8709284fc2b932cf86ded0466eca1877d9b6c126c0c07bf739a4fa107""}"
TON_IoT-calibrated,211,10,5,Policy,ok,18,16,"{""decision"":""review"",""incident_risk"":0.9999949728290471,""reason"":""human_review_required"",""true_class"":3}"
TON_IoT-calibrated,211,10,6,Commit,ok,18,16,"{""commit_latency_ms"":365.0,""commit_status"":""committed"",""receipt_sha256"":""d549aa7570e8dd010c1a50b63a04288a9007d7f7b4c7af1a8071ab73ce1f0520""}"
TON_IoT-calibrated,211,11,1,Schedule,ok,19,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19]}"
TON_IoT-calibrated,211,11,2,ProvisionalReference,ok,19,0,"{""reference_sha256"":""2c5c576e267b451697d8a855c7cfd351eb7fb0bb0be1ffe3c4d61d56516f4bad""}"
TON_IoT-calibrated,211,11,3,TrustFilter,ok,19,17,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,19],""quorum"":7,""threshold"":0.43}"
TON_IoT-calibrated,211,11,4,Fuse,ok,19,17,"{""fused_sha256"":""df1b5cb3eb8ba937755e54205000696d4b770fc8d5d22f39b3a4cc23893aeab4""}"
TON_IoT-calibrated,211,11,5,Policy,ok,19,17,"{""decision"":""review"",""incident_risk"":0.9989368142964034,""reason"":""human_review_required"",""true_class"":2}"
TON_IoT-calibrated,211,11,6,Commit,ok,19,17,"{""commit_latency_ms"":375.0,""commit_status"":""committed"",""receipt_sha256"":""92873a449342f88bd8aafbc2cd7e246f8c321913f189b6295072f0d46b3fc659""}"
TON_IoT-calibrated,211,12,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,18,19]}"
TON_IoT-calibrated,211,12,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""10ad05ad1f27188122d164596a83a48f10480285ef0c58e5e6ef7bb6a406c09e""}"
TON_IoT-calibrated,211,12,3,TrustFilter,ok,18,17,"{""accepted_client_ids"":[0,1,2,3,5,6,7,8,9,11,12,13,14,15,16,18,19],""quorum"":7,""threshold"":0.43}"
TON_IoT-calibrated,211,12,4,Fuse,ok,18,17,"{""fused_sha256"":""87bcc7f5701f30173748ef102604bf9053bb13f3ec9a5ebab979cbc7ded84453""}"
TON_IoT-calibrated,211,12,5,Policy,ok,18,17,"{""decision"":""review"",""incident_risk"":0.9831459626322507,""reason"":""human_review_required"",""true_class"":3}"
TON_IoT-calibrated,211,12,6,Commit,ok,18,17,"{""commit_latency_ms"":375.0,""commit_status"":""committed"",""receipt_sha256"":""397725064808c7c414ebbe8cc8c28c222d5cd8f91aeee1ff1551a29046a99da6""}"
TON_IoT-calibrated,211,13,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19]}"
TON_IoT-calibrated,211,13,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""b35b633556e86d36ea43cdce6c6a7c25d38d63ce306687b6a333200b810c7d3a""}"
TON_IoT-calibrated,211,13,3,TrustFilter,ok,18,16,"{""accepted_client_ids"":[0,1,3,4,5,6,7,8,9,11,12,13,14,16,18,19],""quorum"":7,""threshold"":0.43}"
TON_IoT-calibrated,211,13,4,Fuse,ok,18,16,"{""fused_sha256"":""aaa9838835687b8698dd3143e1a8137a18239d325c2439f6db0777fa1f82acc1""}"
TON_IoT-calibrated,211,13,5,Policy,ok,18,16,"{""decision"":""allow"",""incident_risk"":0.1914107441863725,""reason"":""within_policy"",""true_class"":0}"
TON_IoT-calibrated,211,13,6,Commit,ok,18,16,"{""commit_latency_ms"":365.0,""commit_status"":""committed"",""receipt_sha256"":""f481577e5f7d10f5f2c7778e0aefa6a441323b9773c84d6d794f760f06b214b9""}"
TON_IoT-calibrated,211,14,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,19]}"
TON_IoT-calibrated,211,14,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""bf92eaa9a4878e45eeb0211ec98df7d785611f93e6d2988435608512f329530c""}"
TON_IoT-calibrated,211,14,3,TrustFilter,ok,18,16,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,9,11,12,13,14,15,16,19],""quorum"":7,""threshold"":0.43}"
TON_IoT-calibrated,211,14,4,Fuse,ok,18,16,"{""fused_sha256"":""7ec41be4709b13c0ad11a3fc5ddfc05774cab79f83596650a211cf020de55cfd""}"
TON_IoT-calibrated,211,14,5,Policy,ok,18,16,"{""decision"":""allow"",""incident_risk"":0.007123423868090617,""reason"":""within_policy"",""true_class"":0}"
TON_IoT-calibrated,211,14,6,Commit,ok,18,16,"{""commit_latency_ms"":365.0,""commit_status"":""committed"",""receipt_sha256"":""4821c6d28f8785f6703dba1e0ca4f2a75666d699ba9105ef0cb0d5e601c51f81""}"
TON_IoT-calibrated,211,15,1,Schedule,ok,19,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19]}"
TON_IoT-calibrated,211,15,2,ProvisionalReference,ok,19,0,"{""reference_sha256"":""46594e31cf9dd0607131884b070bfe8cf06eb42eda839ce965ced2a0945919c7""}"
TON_IoT-calibrated,211,15,3,TrustFilter,ok,19,17,"{""accepted_client_ids"":[0,1,2,3,4,5,7,8,9,11,12,13,14,15,16,18,19],""quorum"":7,""threshold"":0.43}"
TON_IoT-calibrated,211,15,4,Fuse,ok,19,17,"{""fused_sha256"":""0e95468e844e2839746c19f247e4725c3dfaa644d88f67378d969b9ef4ddb66e""}"
TON_IoT-calibrated,211,15,5,Policy,ok,19,17,"{""decision"":""review"",""incident_risk"":0.9995250024566029,""reason"":""human_review_required"",""true_class"":2}"
TON_IoT-calibrated,211,15,6,Commit,ok,19,17,"{""commit_latency_ms"":375.0,""commit_status"":""committed"",""receipt_sha256"":""34b43e7def44714369aa47a35bcdd36a1659c9abc3f38fea3fcbb1343bc740dd""}"
TON_IoT-calibrated,211,16,1,Schedule,ok,17,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,3,4,6,8,9,10,11,12,13,14,15,16,17,18,19]}"
TON_IoT-calibrated,211,16,2,ProvisionalReference,ok,17,0,"{""reference_sha256"":""8f9dbc5123a88f15ad47c44582513a5a54a40d8a09eae858ac70ecf8dff46b1d""}"
TON_IoT-calibrated,211,16,3,TrustFilter,ok,17,15,"{""accepted_client_ids"":[0,1,3,4,6,8,9,11,12,13,14,15,16,18,19],""quorum"":6,""threshold"":0.43}"
TON_IoT-calibrated,211,16,4,Fuse,ok,17,15,"{""fused_sha256"":""a65dce5e67ef880fafd583b3998eb82b90014b1c802ced287439942a9d396f09""}"
TON_IoT-calibrated,211,16,5,Policy,ok,17,15,"{""decision"":""review"",""incident_risk"":0.996995511351,""reason"":""human_review_required"",""true_class"":1}"
TON_IoT-calibrated,211,16,6,Commit,ok,17,15,"{""commit_latency_ms"":355.0,""commit_status"":""committed"",""receipt_sha256"":""73d0e441f1e65d39740f60399387fc62989db688f09f3b47d32014f86ec3dd90""}"
TON_IoT-calibrated,211,17,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]}"
TON_IoT-calibrated,211,17,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""c2f746a4f6354d946bc4314136626e9e77856876414a7fc620fc36675dc46801""}"
TON_IoT-calibrated,211,17,3,TrustFilter,ok,18,16,"{""accepted_client_ids"":[2,3,4,5,6,7,8,9,11,12,13,14,15,16,18,19],""quorum"":7,""threshold"":0.43}"
TON_IoT-calibrated,211,17,4,Fuse,ok,18,16,"{""fused_sha256"":""6f8bd373fc7b1083f0e29f93cab30c0a695c53279b238af5208ccff234fdf240""}"
TON_IoT-calibrated,211,17,5,Policy,ok,18,16,"{""decision"":""deny"",""incident_risk"":0.9995279845418522,""reason"":""risk_exceeds_role_clearance"",""true_class"":4}"
TON_IoT-calibrated,211,17,6,Commit,ok,18,16,"{""commit_latency_ms"":365.0,""commit_status"":""committed"",""receipt_sha256"":""035552bea71cee51b115da44ba61d6f93108a756cd941c43e0d3ba55b1ef4f88""}"
TON_IoT-calibrated,211,18,1,Schedule,ok,17,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,8,9,10,11,12,15,16,17,18,19]}"
TON_IoT-calibrated,211,18,2,ProvisionalReference,ok,17,0,"{""reference_sha256"":""6cba72d679bcfd9f9b20367c4e89b933dbfe87014c634bac6ca9fe76dcb41fdd""}"
TON_IoT-calibrated,211,18,3,TrustFilter,ok,17,15,"{""accepted_client_ids"":[0,1,2,3,4,5,6,8,9,11,12,15,16,18,19],""quorum"":6,""threshold"":0.43}"
TON_IoT-calibrated,211,18,4,Fuse,ok,17,15,"{""fused_sha256"":""29d3d0a2a6f9c6734a7748aac0601ca0dfe6ea6f1231b34b1509fe06a4ee1ec9""}"
TON_IoT-calibrated,211,18,5,Policy,ok,17,15,"{""decision"":""review"",""incident_risk"":0.9985510638859274,""reason"":""human_review_required"",""true_class"":1}"
TON_IoT-calibrated,211,18,6,Commit,ok,17,15,"{""commit_latency_ms"":355.0,""commit_status"":""committed"",""receipt_sha256"":""0048977dc56941705f27919fab4e3b0f6b94e67eeb745df882194396f6a64e9d""}"
TON_IoT-calibrated,211,19,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,19]}"
TON_IoT-calibrated,211,19,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""5832cbbc46efbc94bbc5b86bdac1508a5ff6143490bb87bfd42df56b90199408""}"
TON_IoT-calibrated,211,19,3,TrustFilter,ok,18,16,"{""accepted_client_ids"":[0,1,2,3,6,7,8,9,11,12,13,14,15,16,18,19],""quorum"":7,""threshold"":0.43}"
TON_IoT-calibrated,211,19,4,Fuse,ok,18,16,"{""fused_sha256"":""4dd21d39a322cfa49622388ef83364284af24404e761b0bc5bb70afeb5a25098""}"
TON_IoT-calibrated,211,19,5,Policy,ok,18,16,"{""decision"":""allow"",""incident_risk"":0.00546490410941769,""reason"":""within_policy"",""true_class"":0}"
TON_IoT-calibrated,211,19,6,Commit,ok,18,16,"{""commit_latency_ms"":365.0,""commit_status"":""committed"",""receipt_sha256"":""848724a2864d63d7d618f29fc46b435e56e3ddd213c8e171fca60d5757e7e38a""}"
TON_IoT-calibrated,211,20,1,Schedule,ok,20,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]}"
TON_IoT-calibrated,211,20,2,ProvisionalReference,ok,20,0,"{""reference_sha256"":""eb52b667e2db5fd077d3533a2053b8c596ae73e97f743c73af904fb61c6022ca""}"
TON_IoT-calibrated,211,20,3,TrustFilter,ok,20,18,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,18,19],""quorum"":7,""threshold"":0.43}"
TON_IoT-calibrated,211,20,4,Fuse,ok,20,18,"{""fused_sha256"":""9c2eab4f7e0b7ba5b674a7d2c4c4eeadbf34e88291eb70c6ef0396f3511d8600""}"
TON_IoT-calibrated,211,20,5,Policy,ok,20,18,"{""decision"":""allow"",""incident_risk"":0.004617740777149271,""reason"":""within_policy"",""true_class"":0}"
TON_IoT-calibrated,211,20,6,Commit,ok,20,18,"{""commit_latency_ms"":385.0,""commit_status"":""committed"",""receipt_sha256"":""411655d3dae45cc168c4fbd32d4db9a8c366c11dff1740118fc449fb2aa206d8""}"
TON_IoT-calibrated,211,21,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19]}"
TON_IoT-calibrated,211,21,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""2f0f72c2a0d80db0dfd046bd96edbff9563dc288ca78e13cbd2d6807742885ae""}"
TON_IoT-calibrated,211,21,3,TrustFilter,ok,18,17,"{""accepted_client_ids"":[0,1,2,4,5,6,7,8,9,11,12,13,14,15,16,18,19],""quorum"":7,""threshold"":0.43}"
TON_IoT-calibrated,211,21,4,Fuse,ok,18,17,"{""fused_sha256"":""d59c9098760bab2a62dc25b72568e306eadbebd81e831d086f5b95aff81f548d""}"
TON_IoT-calibrated,211,21,5,Policy,ok,18,17,"{""decision"":""allow"",""incident_risk"":0.0315995740993138,""reason"":""within_policy"",""true_class"":0}"
TON_IoT-calibrated,211,21,6,Commit,ok,18,17,"{""commit_latency_ms"":375.0,""commit_status"":""committed"",""receipt_sha256"":""38f921b550acf7d08cbe7dd68d38c3a02168691fc4235d9f768c58bd0cfb2779""}"
TON_IoT-calibrated,211,22,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,5,6,7,8,9,10,11,12,13,14,15,17,18,19]}"
TON_IoT-calibrated,211,22,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""b934d298301aa921609350293f734d7f4200c8c6acaa17aadbdcafebc138cc25""}"
TON_IoT-calibrated,211,22,3,TrustFilter,ok,18,16,"{""accepted_client_ids"":[0,1,2,3,5,6,7,8,9,11,12,13,14,15,18,19],""quorum"":7,""threshold"":0.43}"
TON_IoT-calibrated,211,22,4,Fuse,ok,18,16,"{""fused_sha256"":""d2539800222736ab0880f38bfb6e97dd3d757e20eca48349a02563feb44c5ee5""}"
TON_IoT-calibrated,211,22,5,Policy,ok,18,16,"{""decision"":""deny"",""incident_risk"":0.9999269493610794,""reason"":""risk_exceeds_role_clearance"",""true_class"":4}"
TON_IoT-calibrated,211,22,6,Commit,ok,18,16,"{""commit_latency_ms"":365.0,""commit_status"":""committed"",""receipt_sha256"":""e1bc5b6e5f089c1499cbe972080d2807d33fda715808bbd6a7dc0940ac101c17""}"
TON_IoT-calibrated,211,23,1,Schedule,ok,16,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,3,4,5,6,7,9,10,11,12,13,14,16,18,19]}"
TON_IoT-calibrated,211,23,2,ProvisionalReference,ok,16,0,"{""reference_sha256"":""dcb7ee973bfd342883c9348c4706863fb813c95ae58b006f9d4639f26cee0040""}"
TON_IoT-calibrated,211,23,3,TrustFilter,ok,16,15,"{""accepted_client_ids"":[0,1,3,4,5,6,7,9,11,12,13,14,16,18,19],""quorum"":6,""threshold"":0.43}"
TON_IoT-calibrated,211,23,4,Fuse,ok,16,15,"{""fused_sha256"":""70eca6a3e3ae5cd311b6e4763d3ea845393070d8aeaeb67f30c626c8ad0b8b60""}"
TON_IoT-calibrated,211,23,5,Policy,ok,16,15,"{""decision"":""deny"",""incident_risk"":0.9997439183935904,""reason"":""risk_exceeds_role_clearance"",""true_class"":6}"
TON_IoT-calibrated,211,23,6,Commit,ok,16,15,"{""commit_latency_ms"":355.0,""commit_status"":""committed"",""receipt_sha256"":""82e26316c173f54c1491fdc4c0066fa30b5c237346178181cd44e68eaf7e8c86""}"
TON_IoT-calibrated,211,24,1,Schedule,ok,20,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]}"
TON_IoT-calibrated,211,24,2,ProvisionalReference,ok,20,0,"{""reference_sha256"":""8f18eea31db4b9cbf055faff4d748e6e6ee19d9f5ba3a157be76c9409f5db935""}"
TON_IoT-calibrated,211,24,3,TrustFilter,ok,20,18,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,18,19],""quorum"":7,""threshold"":0.43}"
TON_IoT-calibrated,211,24,4,Fuse,ok,20,18,"{""fused_sha256"":""a0e6f317b09e51a26d35b763b32f051c3247227b7b92cc1747d9c5c5447e09f9""}"
TON_IoT-calibrated,211,24,5,Policy,ok,20,18,"{""decision"":""allow"",""incident_risk"":0.009775700827473921,""reason"":""within_policy"",""true_class"":0}"
TON_IoT-calibrated,211,24,6,Commit,ok,20,18,"{""commit_latency_ms"":385.0,""commit_status"":""committed"",""receipt_sha256"":""b31e97b86ac6a6419654794983624a830dad20f69574630517bea41a2e09af0f""}"
TON_IoT-calibrated,211,25,1,Schedule,ok,18,0,"{""resource_rule"":""bandwidth>=180 kbps; energy>=0.24; queue<=6"",""scheduled_client_ids"":[0,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19]}"
TON_IoT-calibrated,211,25,2,ProvisionalReference,ok,18,0,"{""reference_sha256"":""e5f186c01427367ccdd0bf4be14206fd8804481af2e8d726fee6d4909115fc19""}"
TON_IoT-calibrated,211,25,3,TrustFilter,ok,18,16,"{""accepted_client_ids"":[0,1,2,3,4,5,8,9,11,12,13,14,15,16,18,19],""quorum"":7,""threshold"":0.43}"
TON_IoT-calibrated,211,25,4,Fuse,ok,18,16,"{""fused_sha256"":""5db945d747899709d432438291901115624388945bbd22596d394bf174872303""}"
TON_IoT-calibrated,211,25,5,Policy,ok,18,16,"{""decision"":""deny"",""incident_risk"":0.934157078882673,""reason"":""risk_exceeds_role_clearance"",""true_class"":4}"
